Donor_id,Amount,Project_id
UD19672,45.00,53371745948710019HH67822
UD19673,92.00,53473815389217714VI71844
UD19674,67.00,53482140446734687HV11856
UD19675,80.00,53120411664006929WS61681
UD19676,21.00,53972372160931023KK76817
UD19677,72.00,53569117032095720QI69070
UD19678,14.00,53215306123565364GL48177
UD19679,46.00,53438787990315724GR83697
UD19680,35.00,53592566477629227QO56507
UD19681,63.00,53529447120366256OZ46042
UD19682,79.00,53698104960617709HG31225
UD19683,44.00,53353433692169445JE76657
UD19684,44.00,53519168739729326UK29976
UD19685,15.00,53147557902846181BX46174
UD19686,17.00,53364917457974150JI96138
UD19687,25.00,53357125360016818OB64618
UD19688,45.00,53582806058687436YV65691
UD19689,35.00,53389274201440185MJ38154
UD19690,97.00,53761131199035538OZ67301
UD19691,14.00,53184547640587742UT10078
UD19692,81.00,53114032190415599NU77604
UD19693,26.00,53883903485766923BO15374
UD19694,18.00,53409653453814971FN80314
UD19695,82.00,53687789659093981IM58928
UD19696,73.00,53292078873576542QE20281
UD19697,15.00,53917884402505383DC12854
UD19698,70.00,53985106642080389HA55399
UD19699,23.00,53612291008201070EO13648
UD19700,50.00,53299602236453862DC12184
UD19701,92.00,53976207849460531LR25214
UD19702,47.00,53984436605314293ZV25547
UD19703,99.00,53843527090466994JL17702
UD19704,32.00,53957349832737043YZ25916
UD19705,97.00,53912066490605817GF93626
UD19706,52.00,53560133426250157VB84322
UD19707,38.00,53618557573482349DZ23502
UD19708,20.00,53608741413658815JH80896
UD19709,18.00,53914933870823996BE10319
UD19710,10.00,53895501066191761MX23757
UD19711,59.00,53630639306129668ML96865
UD19712,13.00,53207063289158174LA76246
UD19713,37.00,53352539191037419VE23987
UD19714,81.00,53615597245928671SD84148
UD19715,95.00,53204048233906360CX47176
UD19716,91.00,53472920446747442BY56723
UD19717,22.00,53398719729186609WZ34098
UD19718,85.00,53251166352421284OT25092
UD19719,77.00,53851440415185360HE48557
UD19720,28.00,53718057133352380QG32247
UD19721,17.00,53416918677622141HA81408
UD19722,26.00,53431044508172414PE67818
UD19723,82.00,53540651751305848KI56515
UD19724,68.00,53866818218605003LX70568
UD19725,20.00,53369272544811191UP77726
UD19726,26.00,53794605256443338YU42782
UD19727,59.00,53102133065704800ZP52454
UD19728,99.00,53564548289732456JS24772
UD19729,38.00,53827609364721194TS69277
UD19730,21.00,53879863747790797MV14661
UD19731,83.00,53695120441226040JR15623
UD19732,14.00,53697116595084364CV66683
UD19733,47.00,53428050849284004LN61225
UD19734,88.00,53575480970751487FX93185
UD19735,26.00,53532590843469990KP63130
UD19736,25.00,53364880326088128VH29312
UD19737,63.00,53714847672853827FD95355
UD19738,21.00,53561722697507988BC51989
UD19739,23.00,53224891316286379PN66635
UD19740,46.00,53499357179157415CQ73853
UD19741,75.00,53647881004707777WX93093
UD19742,20.00,53900824836092278JS55584
UD19743,63.00,53767195002746041BZ45880
UD19744,38.00,53522691598445108CI71008
UD19745,15.00,53886370647977102VY27487
UD19746,37.00,53773893205169786VA45833
UD19747,78.00,53378627005947035SD85261
UD19748,50.00,53860289089495133MC28055
UD19749,13.00,53834580010709334BU10646
UD19750,38.00,53920242437286379BN86949
UD19751,68.00,53615860992981675BC33571
UD19752,35.00,53165972440109004FA38162
UD19753,89.00,53724924035817833TR84862
UD19754,95.00,53666567673811051UG14263
UD19755,27.00,53275773527087610KH81201
UD19756,33.00,53193944050784257ZX48092
UD19757,27.00,53189145771360660ZT83295
UD19758,14.00,53412459116132511JQ50186
UD19759,49.00,53678064423547285NC41245
UD19760,59.00,53790831552386803NK26677
UD19761,88.00,53524331833284182GE24211
UD19762,53.00,53671486042461529PL24934
UD19763,34.00,53460560349191325HP24862
UD19764,11.00,53866811730212745CT69497
UD19765,31.00,53424939654900460VA42230
UD19766,11.00,53872495778203141US50406
UD19767,88.00,53477681752755245UX31160
UD19768,80.00,53406569308127668IO53735
UD19769,69.00,53956598671501467BM15198
UD19770,19.00,53282845399658791OD97990
UD19771,58.00,53878726147954576LJ54544
UD19772,45.00,53700600065783122WT19584
UD19773,81.00,53121649075813585WJ89167
UD19774,11.00,53627177867380520CU21836
UD19775,38.00,53890060058982357CK15166
UD19776,73.00,53478307483660747SK86666
UD19777,37.00,53204631279000733AU95385
UD19778,98.00,53322798840366711ZS82902
UD19779,81.00,53533358757218528IJ86953
UD19780,48.00,53490578839883075YB59398
UD19781,20.00,53492251921948622YM98643
UD19782,34.00,53337229979502404UF94469
UD19783,32.00,53276616400727927MN52827
UD19784,30.00,53317815467670805NF25687
UD19785,47.00,53263565811778581FK31919
UD19786,40.00,53726846901803433WX81037
UD19787,65.00,53159016869644429TS21579
UD19788,78.00,53533873934273520CX59002
UD19789,70.00,53709034441785123ZH70049
UD19790,37.00,53583977776050594UT48825
UD19791,70.00,53299788636455686UV47020
UD19792,14.00,53143393092508135FH92330
UD19793,26.00,53378580656505684TE87819
UD19794,61.00,53125639706829851KJ45100
UD19795,89.00,53517088203690695MG36738
UD19796,78.00,53249269089093745OC68532
UD19797,13.00,53322522496995996BI48987
UD19798,31.00,53421237610723784ZN44767
UD19799,69.00,53805464633501909OM67370
UD19800,65.00,53224206650110638HM72924
UD19801,81.00,53197570187682389UO62715
UD19802,18.00,53395137144703146VH52694
UD19803,23.00,53848551430331399ZT42189
UD19804,67.00,53572148962833283DY98086
UD19805,13.00,53500433225166980PM34103
UD19806,60.00,53161953455148683PG28668
UD19807,82.00,53288612944335799MR21979
UD19808,48.00,53288823821477461TE51795
UD19809,90.00,53868390877858216RS91071
UD19810,76.00,53983544303631432EC13754
UD19811,72.00,53405277146388143XX27749
UD19812,12.00,53595908955518308BW73603
UD19813,32.00,53392756909250487JS27247
UD19814,36.00,53448513723591838PM47572
UD19815,12.00,53464828231768665TN48771
UD19816,17.00,53952078559684325UT63462
UD19817,30.00,53163555294347392BK42259
UD19818,91.00,53118680302884920PC99298
UD19819,39.00,53652647703899291GA88592
UD19820,91.00,53538438562063280YW32651
UD19821,12.00,53494653761566813PN66833
UD19822,61.00,53959045164514236EA49776
UD19823,43.00,53962905667286850CW60400
UD19824,16.00,53521743292449980SR39044
UD19825,55.00,53660647696578552PB37828
UD19826,42.00,53360023201493888AV25600
UD19827,67.00,53996424853634140GE75180
UD19828,64.00,53228538221619399DX53187
UD19829,32.00,53966581190120329EW68182
UD19830,70.00,53602748704043228WJ60351
UD19831,82.00,53979554952451450CY70913
UD19832,66.00,53876446625039451JZ20705
UD19833,52.00,53599657319475338ZW25861
UD19834,74.00,53625976255008643NK12049
UD19835,88.00,53143059585390746ZN74320
UD19836,12.00,53123417012486446EB66085
UD19837,17.00,53240331244707438ZV34435
UD19838,97.00,53199706355845122OC48631
UD19839,22.00,53234998357301831UV45919
UD19840,54.00,53589930356325585BB50372
UD19841,93.00,53424026666300663WI13360
UD19842,91.00,53620198750721988UZ97193
UD19843,70.00,53620539669419134ZA16592
UD19844,94.00,53588580250960647HG69777
UD19845,22.00,53827333656073823UA74908
UD19846,87.00,53550923396466397BP33779
UD19847,33.00,53149872920842304HJ19832
UD19848,60.00,53946668659297299ZC20397
UD19849,96.00,53762490065288951GN86183
UD19850,16.00,53918324653080104VG89781
UD19851,99.00,53701690908635503DV27899
UD19852,88.00,53132434740504862YV47508
UD19853,66.00,53250959507978112ZO19830
UD19854,64.00,53358281677487848MB35222
UD19855,89.00,53392080073816860VS57390
UD19856,47.00,53254205395087647MH17339
UD19857,82.00,53618707699826112KO38152
UD19858,33.00,53585200254743727PY44025
UD19859,26.00,53110837574662734AO13493
UD19860,50.00,53424159407321628SS94797
UD19861,12.00,53839196226137508BV42046
UD19862,35.00,53600705572127094SK60819
UD19863,13.00,53507768155434594IU22013
UD19864,40.00,53645033711972820DC52480
UD19865,58.00,53823928068282423DK46881
UD19866,60.00,53116066764112018JV15926
UD19867,47.00,53354399454341903JJ74440
UD19868,24.00,53501799396185728OS54672
UD19869,40.00,53623376175051050PU33917
UD19870,63.00,53176021683214484MO23545
UD19871,31.00,53579192643298873YK38487
UD19872,85.00,53676480266391408LK25530
UD19873,19.00,53476894898707921MQ47052
UD19874,22.00,53216615290321333AA63000
UD19875,31.00,53456085582536895VY19220
UD19876,78.00,53860203149155390BZ86164
UD19877,52.00,53539973980075719OQ48250
UD19878,95.00,53836219352234905ZV12843
UD19879,17.00,53503259031797719SC61678
UD19880,46.00,53917166685278033AD96541
UD19881,17.00,53570378700672783KD92212
UD19882,69.00,5394173228137569ZF29199
UD19883,63.00,53162751282317317CB63417
UD19884,76.00,53919735486060072UO38329
UD19885,64.00,53629727048234365BC24450
UD19886,33.00,53261303728563754LG58581
UD19887,66.00,53746316459223356JA79413
UD19888,78.00,53643166318368355LD13586
UD19889,48.00,53957248350062288IW84671
UD19890,47.00,53229423235711043NO54813
UD19891,12.00,53970571963190966BK11976
UD19892,68.00,53132856394083584IK41721
UD19893,74.00,53236364125532774FM17444
UD19894,12.00,53898893672005796RX42203
UD19895,94.00,53475775409229789JV94599
UD19896,99.00,53358925768746984RM20788
UD19897,23.00,53812831825386813DL89483
UD19898,10.00,53450176356564580JU50097
UD19899,25.00,53102887606063768PT79080
UD19900,90.00,53673596269500783SE28975
UD19901,77.00,53365807125893178IA14316
UD19902,55.00,53383486386471333NG24680
UD19903,56.00,53224752533794727II38700
UD19904,32.00,53458147981334670MS98682
UD19905,95.00,53774998415674467UP57029
UD19906,22.00,53985648478904423UD35862
UD19907,39.00,53936896711444564XA32899
UD19908,50.00,53531665851190964LB63070
UD19909,58.00,53442775257555858IU66942
UD19910,59.00,53665560819659065BX78886
UD19911,12.00,53716559203467993NV97311
UD19912,57.00,53610644626455458SE72115
UD19913,99.00,53971031833542464VJ81169
UD19914,99.00,53451485949910189EG62503
UD19915,63.00,53108623889230466ZF82638
UD19916,36.00,53668115201028771DX32748
UD19917,25.00,53290313138544959JB45953
UD19918,27.00,53138816814675442LS85795
UD19919,90.00,53521044350862237KT80310
UD19920,50.00,53330136293458597QA60546
UD19921,56.00,53526690080452243WA24494
UD19922,64.00,53711484222208049HD33218
UD19923,41.00,53452620116863296NS29182
UD19924,81.00,53129946028826920RB38081
UD19925,87.00,53737693204718919SW82787
UD19926,29.00,53823958341272086DI56253
UD19927,92.00,53214341970892437WN72813
UD19928,16.00,53734988592677937AV52871
UD19929,40.00,53394651939136940TW80505
UD19930,45.00,53307002222991496QF79084
UD19931,34.00,53374110761685887DQ43107
UD19932,67.00,53914596660133882DT21757
UD19933,52.00,53160912141558936XK74194
UD19934,96.00,53646497450040207RD60338
UD19935,19.00,53588330651998326XE38635
UD19936,92.00,53586848235015678LC10441
UD19937,17.00,53110225981949201GT83532
UD19938,82.00,53313245098172955HR95828
UD19939,99.00,53872342443403120LB76410
UD19940,34.00,53461816175036085WK86856
UD19941,73.00,53672507076130835QW84199
UD19942,47.00,53742412468422266YJ91963
UD19943,87.00,53222797831816838KW27946
UD19944,91.00,53269430502579799GB77068
UD19945,36.00,53117491040494662QU64021
UD19946,79.00,53445583525671656PW66240
UD19947,99.00,53762936298079793CO89264
UD19948,84.00,53916172427509627DN35417
UD19949,55.00,53508244443514255UQ34074
UD19950,87.00,53566046345617676XK79616
UD19951,93.00,53945176349068409SK58102
UD19952,90.00,53175698890207061UG46952
UD19953,80.00,53541419299031459VZ12410
UD19954,79.00,53121117298902847CE12277
UD19955,36.00,53558251638338285ZD65886
UD19956,50.00,53875620105705442HZ99334
UD19957,64.00,53560178266206373HC67725
UD19958,44.00,53224963914371424UU13377
UD19959,24.00,53663513782221313NK63490
UD19960,68.00,53996098550122002GE42459
UD19961,26.00,53359962471072102OG18463
UD19962,29.00,53800048254264423II60945
UD19963,71.00,53143410052217820BY94773
UD19964,96.00,53417505981658204QW18753
UD19965,56.00,53256419239487479ZI38345
UD19966,74.00,53117940765176686MT14125
UD19967,18.00,53465312277407532UL64334
UD19968,24.00,53947416117152451QN10533
UD19969,38.00,53646772423086696ZV59692
UD19970,34.00,53917785859738794SX46564
UD19971,81.00,53853745799258069TE29310
UD19972,64.00,53938596742393522CQ26628
UD19973,56.00,53706916092753410HV12089
UD19974,95.00,53201747092093430MY44348
UD19975,48.00,53714642244100426LQ63528
UD19976,20.00,53169299512506670IK99529
UD19977,89.00,53641273191169096OM81107
UD19978,18.00,53243939554646988KU19718
UD19979,13.00,53459579262480337NG89617
UD19980,54.00,53438595788164668VZ82245
UD19981,89.00,53216330491501457RU29660
UD19982,45.00,53755401958683348SC74806
UD19983,49.00,53928721577819221FK42413
UD19984,89.00,53822989234856120UH61519
UD19985,27.00,53323458133943425LI66990
UD19986,71.00,53956348279009407PX39669
UD19987,92.00,53946988820240498MX19619
UD19988,73.00,53423713001863722PC78836
UD19989,42.00,53378030768712443US45230
UD19990,58.00,53134838085132673IT99275
UD19991,94.00,53136275556953347BS67503
UD19992,66.00,53342759472956770TR88463
UD19993,10.00,53905485301033265UH61665
UD19994,68.00,53357709732789574HL59053
UD19995,16.00,53682374527121025IJ58736
UD19996,94.00,53330674843785338ET32169
UD19997,99.00,53999710989228694NJ75605
UD19998,68.00,53134511404273342KZ48253
UD19999,54.00,53164570298577481RY48127
UD20000,28.00,53926541776808570RV83617
UD20001,22.00,53517356518993341WB86589
UD20002,49.00,53870955955417999GG29191
UD20003,11.00,53337655848464781NR31602
UD20004,75.00,53811514428500276IY71592
UD20005,49.00,53728134211533455ZX31690
UD20006,29.00,53106728454549540FW50071
UD20007,76.00,53503475814015448QV76230
UD20008,87.00,53369144774195990DC96528
UD20009,16.00,53678042400837709RK27159
UD20010,38.00,53387585126140441DJ26161
UD20011,18.00,53659851665964736FA54604
UD20012,28.00,53797821351151438IG85505
UD20013,26.00,53545188092911183UB22826
UD20014,55.00,53657751452140584MN81131
UD20015,52.00,53478325801436139WE18522
UD20016,38.00,53961769405680343HN35900
UD20017,98.00,53940529641684188FF57536
UD20018,44.00,53213284277331914XZ83196
UD20019,95.00,53134041364805629KS24680
UD20020,91.00,53257592317556699VF15736
UD20021,44.00,53249183205141757YE53565
UD20022,25.00,53645139747678593IN29075
UD20023,57.00,53968332530548687LR43522
UD20024,77.00,53196544424064241RN73451
UD20025,78.00,53915944371081393HE24432
UD20026,87.00,53610598313197325YH59384
UD20027,64.00,53234056439825390BE12064
UD20028,99.00,53555491822799397OJ51492
UD20029,74.00,53563021300244066WL34124
UD20030,59.00,53670700666500207JP64079
UD20031,20.00,53832319805050306CE79358
UD20032,99.00,53330172298896231NL73956
UD20033,25.00,53895548633642911OU50990
UD20034,98.00,53739706238648580DO87741
UD20035,87.00,53340938430191174WP86243
UD20036,14.00,53697636494233057QU53184
UD20037,66.00,53826034756441948LV74907
UD20038,23.00,53227668045452457AR23822
UD20039,20.00,53129461311979648GW49702
UD20040,30.00,53340150901283930BC26763
UD20041,37.00,53678021313804067NY69787
UD20042,27.00,53534907417730585DG48297
UD20043,12.00,53874523662616330UB46893
UD20044,46.00,53291952491312735KB49362
UD20045,66.00,53543236611502170DZ10453
UD20046,11.00,53409126515891650ES10410
UD20047,50.00,53885282094132093BA37715
UD20048,50.00,53713268900185800FY73459
UD20049,35.00,53427743143234328CM23485
UD20050,85.00,53280394597501348VE99912
UD20051,13.00,53759457306220641AT73994
UD20052,81.00,53391487264550159SY68542
UD20053,61.00,53593208878217334YT23271
UD20054,78.00,53133057381111316JG11935
UD20055,83.00,53556242662768290EE20933
UD20056,57.00,53274465920638886SL86067
UD20057,73.00,53996126514459403KP18497
UD20058,28.00,53925324952698919BT73856
UD20059,13.00,53886010603785836DP77910
UD20060,30.00,53723932251872872SS89356
UD20061,40.00,53290687234588678SL35404
UD20062,36.00,53802040627034340MT77343
UD20063,35.00,53544078018943768KB53369
UD20064,84.00,53793001559878068TR61730
UD20065,40.00,53490229151447111PD88450
UD20066,78.00,53873591272286396DP80270
UD20067,40.00,53905049732365520LR72407
UD20068,11.00,53704076324324468SH50707
UD20069,81.00,53284316485813489OB42316
UD20070,12.00,53613116070705257WS67596
UD20071,44.00,53224728843030660FR46464
UD20072,23.00,53488158003420087OR39592
UD20073,90.00,53451860159323715TM33843
UD20074,98.00,53303020205572114QC97858
UD20075,67.00,53281934615938602EZ97000
UD20076,56.00,53199436169270646KX76899
UD20077,28.00,53467214991306039QW59866
UD20078,73.00,53717632568166992AF32226
UD20079,10.00,53752706581086874GS84318
UD20080,35.00,53126689741325358KE39924
UD20081,14.00,53119331900118709YX43554
UD20082,34.00,53779071119847912FR38256
UD20083,76.00,53511165791747870KN65427
UD20084,64.00,53375531620824945IX13717
UD20085,46.00,53108849614987267TL16579
UD20086,99.00,53904570748646281FU16288
UD20087,31.00,53776434932073454DU93049
UD20088,38.00,53534232343186402QO50825
UD20089,72.00,53874898889732101SE56354
UD20090,25.00,53335796102904435TK34082
UD20091,50.00,53625607950375323DH97290
UD20092,65.00,53315824274321851XQ17273
UD20093,84.00,53353838385305382FE80976
UD20094,43.00,53658684888089991WF43197
UD20095,14.00,53292041656753464SL64973
UD20096,84.00,53706052893985626RV81518
UD20097,47.00,53496227221618509GS60289
UD20098,30.00,53201356037793461KE30962
UD20099,26.00,53774002216865576FR36910
UD20100,94.00,53677751790240325EV31287
UD20101,78.00,53237704067475420YB38926
UD20102,26.00,53366442027741792PG37371
UD20103,79.00,53115698142002377NR49279
UD20104,93.00,53191260842514888ZX89752
