Project_Name,Project_id,Start_date,End_date,Introduction,Project_province,Category,Status
他心疼父母说放弃,53150480034672283AC70978,2020/12/15,2021/4/26,三年抗血癌又复发，父母已卖房，懂事的他想放弃治疗,全国范围,疾病救助,2
他7岁已抗癌6年,53499583142819290QX38527,2020/11/18,2021/4/26,奶奶精心呵护6年，小墨勋的艰难求生路,全国范围,疾病救助,2
命运坎坷又得血癌,53447008769041821HD37728,2020/11/6,2021/4/26,她的人生几经波折，现又患白血病,全国范围,疾病救助,2
渴望重生诗在远方,53959599158465179OX51710,2021/1/21,2021/4/26,为白血病患者小锌筹集医疗费用,河北省,疾病救助,2
渴望陪伴子女成长,53299759009281962LB82695,2021/4/14,2021/4/26,为患有白血病的阿健筹集后续治疗费用,全国范围,疾病救助,2
孪生哥哥救肿瘤弟弟,53970648889497377NI63569,2021/4/15,2021/4/26,孪生弟弟身患伯基特淋巴瘤，现急需筹集后续治疗费。,安徽省,疾病救助,2
等你回家去游乐园,53146723967157469BY96687,2021/2/5,2021/4/26,年轻父亲身患血癌在外求医，双胞胎儿子等他回家去游乐园,河北省,疾病救助,2
学霸女儿的抗白之路,53230728835509213JG34419,2021/2/1,2021/4/26,潘新患有急性淋巴细胞白血病，急需救助。,河南省,疾病救助,2
外卖员月跑千里救子,53203561868942444XR24841,2020/12/23,2021/4/26,外卖小哥日跑百里，只为给儿子争取一线生机,辽宁省,疾病救助,2
1岁宝宝与病魔抗争,53990990698089262PS70084,2020/11/28,2021/4/26,逸峰患腓骨肌萎缩症，与病魔抗争一年面临无钱可治。,浙江省,疾病救助,2
男子为父母坚强抗癌,53374487463571498ES86895,2020/12/28,2021/4/26,只想回报多年养育之恩的的父母，咬牙坚持抗癌,江西省,疾病救助,2
2岁卓颖急盼救心,53600801448399772YK89805,2020/10/28,2021/4/26,复杂先心病患儿，急需二期手术，家贫无力负担,北京市,疾病救助,2
8岁文哲的心希望,53837849718108225LO78506,2020/10/28,2021/4/26,复杂先心病患儿，急需二期手术，家贫无力负担,北京市,疾病救助,2
扶贫扶志以买代捐,53668888708060721NA30966,2020/10/15,2021/4/26,以买代捐帮助贫困老人安享晚年留守，支持妇女创业,陕西省,济困救灾,2
坚强血癌男孩盼移植,53678100874243157BP29082,2020/10/28,2021/4/26,子豪患白血病，急需移植,河北省,疾病救助,2
老兵的微笑日托所,53410820226690095LL47658,2020/7/16,2021/4/26,为轻度认知障碍的老兵，在家门口建一个守护记忆的日托所,上海市,其他,2
环境诉讼支持基金,53950417433954884HJ59078,2016/1/14,2021/4/26,我们要向污染宣战！,北京市,自然保护,2
爱心鸡雏助残扶贫,53666513758098854OE69522,2021/3/16,2021/4/25,6元一只鸡雏，让无双腿的母亲等残障群体早日走出困境。,黑龙江省,济困救灾,2
帮困境儿童上幼儿园,53320746280598720KA32432,2021/4/9,2021/4/25,每月250元帮助困境儿童上幼儿园，让他们得到陪伴教育。,云南省,教育助学,2
关爱童心瑶瑶,53732647962448125BH51635,2021/2/12,2021/4/25,瑶瑶患有先天性心脏病急需治疗费用，盼捐,重庆市,疾病救助,2
男童身患肝母细胞瘤,53461589744243719UR34123,2020/11/24,2021/4/25,5岁男童身患肝母细胞瘤待化疗。,内蒙古自治区,疾病救助,2
血癌少年的梦想,53892001675088318LG39705,2021/1/11,2021/4/25,为贫困白血病患者筹集医疗费用,山东省,疾病救助,2
创新精准助残计划,53549585780365835SQ46264,2020/12/12,2021/4/25,八哥公益帮助残疾人回归社会，创业致富,湖南省,济困救灾,2
重病孩子急需救助,53173510134664915MN47907,2020/10/27,2021/4/25,不幸患血液病，急需救助,河北省,疾病救助,2
2岁小致远的心生,53996898488223285CZ24889,2020/10/27,2021/4/25,复杂先心病患儿，急需三期手术，家贫无力负担,北京市,疾病救助,2
2020健行者公益活动,53427022416436919FH62503,2020/10/27,2021/4/25,线下徒步捐健康，公益扶贫情难忘,全国范围,济困救灾,2
重症脑炎小雅盼救助,53190159332327401PX91736,2020/10/27,2021/4/25,3岁的小雅身患重症脑炎急等救助,河北省,疾病救助,2
良师益友助人自助,53778406585592793FR45475,2020/8/17,2021/4/25,为困境青年提供职业和人生技能培训，教育赋能，筑梦启航。,上海市,教育助学,2
丧父母残的求学路,53346705593793845NC89349,2021/4/23,2021/4/24,为特殊家庭孩童解决食宿,内蒙古自治区,教育助学,2
5岁艺睿急盼救心,53966982851049601OU80990,2020/10/26,2021/4/24,复杂先心病患儿，急需心脏手术，家贫无力负担,北京市,疾病救助,2
情暖老人沐浴寒冬,53552465947488296CS90795,2020/10/26,2021/4/24,每5元可以为山区老人提供一次免费洗澡。,山东省,其他,2
破茧计划,53599223144270025PU34099,2020/10/26,2021/4/24,定向支持癌友关怀项目，让癌友能够重新绽放生命色彩！,福建省,疾病救助,2
助力手术  让梦起飞,53483270409476126PZ56049,2020/10/26,2021/4/24,为关节病变的血友病患者提供手术援助，助其改善生活质量。,湖南省,疾病救助,2
豆蔻少女坚强抗白路,53967601840901656MN40228,2020/10/26,2021/4/24,刘子格患有急性髓白血病伴肥大细胞增多，急需救助。,河南省,疾病救助,2
急救患癌4岁男童,53178037132717091QU92347,2020/10/26,2021/4/24,4岁的小彬，患白血病1年半，花费巨大盼救援！,四川省,疾病救助,2
九岁女二次移植盼救,53443516162752693FN88067,2020/10/26,2021/4/24,杨康蕊患有急性淋巴细胞白血病，急盼救助。,河南省,疾病救助,2
新年礼物送乡村儿童,53490252871687088JI40139,2020/10/26,2021/4/24,送一份新年礼包，让孩子感到幸福快乐,河北省,教育助学,2
残疾预防，精准就医,53148772929141637DN21764,2020/10/26,2021/4/24,预防残疾，为残疾人及弱势病患提供精准就医服务。,四川省,疾病救助,2
给孩子一个活的机会,53944002720957421TW26854,2020/10/26,2021/4/24,男孩患重症，家庭债台高筑，希望大家帮帮他,河南省,疾病救助,2
血癌养女苦盼救助,53502593626507929GX13321,2020/10/26,2021/4/24,彭晓青患有急性淋巴细胞白血病，急需救助。,河南省,疾病救助,2
医路有爱2020,53590326660394632NH37975,2019/7/8,2021/4/24,行动起来！让贫困肿瘤患者就医之路有人帮助，有人关爱！,河南省,疾病救助,2
边疆娃娃的心事,53330480612964710PX40105,2017/3/29,2021/4/24,为筛查出先心病却无钱医治的边疆患儿们筹集手术费。,新疆维吾尔自治区,疾病救助,2
助力患癌少女归校园,53200149092626384RI59722,2021/2/25,2021/4/23,为患癌少女小怡筹集后续治疗费用,河北省,疾病救助,2
妈妈别哭抗癌有我,53732174608930676VZ64452,2021/4/12,2021/4/23,将孩子们养大，她却倒下了,河南省,疾病救助,2
花季少女急需移植,53655583310929069NZ61830,2021/1/15,2021/4/23,22岁少女患再生障碍性贫血，急需移植,全国范围,疾病救助,2
生日礼物计划,53872896943246257GJ25350,2019/1/4,2021/4/23,为在院重症儿童筹集生日礼物和完成个别特殊心愿。,重庆市,其他,2
一个鸡蛋的力量贵州,53754458320922841CM43983,2020/8/18,2021/4/23,0.9元让贵州流动儿童、乡村儿童每天获取一个鸡蛋的能量,贵州省,教育助学,2
萌娃身患先天性疾病,53572260653127620YA14162,2021/3/12,2021/4/22,刚出生就被确诊先天性疾病，渴望康复,广西壮族自治区,疾病救助,2
上歹村图书募集项目,53511885836017726PJ51820,2020/8/12,2021/4/22,为上歹村图书馆图书募集项目稳定开展保驾护航。,贵州省,教育助学,2
非遗趣味小课堂,53156510711185635ID24074,2020/8/11,2021/4/22,为50个民工子弟学生开设非遗趣味课堂，传播非遗文化知识。,上海市,教育助学,2
逐梦飞翔2021,53539702015315001KB56114,2020/8/3,2021/4/22,2021年度四川青少年上海夏令营,上海市,教育助学,2
家门口的小书屋,53628750466701739JX54431,2020/7/30,2021/4/22,打造阅读环境，让海量经典好书与孩子们零距离接触,全国范围,教育助学,2
不弃的新生,53118763259165350EY61611,2020/7/7,2021/4/22,每一份待定的生命都重要，每一个准时来到的明天都珍贵。,全国范围,疾病救助,2
希望之星助梦高中,53480405741163288AN10009,2020/6/16,2021/4/22,为家庭经济困难高中生提供学习生活补助，帮其顺利完成学业,全国范围,教育助学,2
半年三次手术险求生,53245232699044940PG24109,2020/12/25,2021/4/22,六个月的星宇下周就要做第四次手术，可手术费用还没筹够,福建省,疾病救助,2
命运多坎的神母小畅,53900580004268815NC97356,2020/10/24,2021/4/22,小畅患神母瘤急需救治,河北省,疾病救助,2
健康睡眠远离呼噜娃,53441902815161845BL24415,2020/10/24,2021/4/22,让[呼噜娃]的健康引起全社会的关注，早发现、早治疗。,山东省,其他,2
为八旬老人送温暖,53643837599494605LR84920,2020/10/24,2021/4/22,为八十老人送去温暖，度过寒冬,湖南省,济困救灾,2
失子之痛的贫困老人,53509345357039046XN27771,2020/10/24,2021/4/22,为贫困老人送去关爱，让她晚年不感到孤独,山西省,济困救灾,2
皓皓与白血病的十年,53218960429912504NO82119,2020/10/24,2021/4/22,为患者筹集费用用于后续治疗,河北省,疾病救助,2
义工父亲救再障儿子,53994853308117385KE64193,2020/10/24,2021/4/22,为再生障碍性贫血患儿小宇筹集后续康复治疗费,全国范围,疾病救助,2
公益天使亲子平台,53218055403117546ZZ46721,2020/8/20,2021/4/22,为孩子、父母和教师架起一座沟通的桥梁，减少伤害。,广东省,教育助学,2
关爱乡村学生成长,53674018230163006LT40269,2020/8/18,2021/4/22,通过提供教具、教师培训、心灵陪伴，关怀乡村学生成长,全国范围,济困救灾,2
渴望活下去的小亮,53172042108898440FF23541,2021/2/7,2021/4/21,年轻的小亮突患重病，渴望活下去,河南省,疾病救助,2
格桑花健康计划,53913941882975919MV38574,2020/12/4,2021/4/21,为云南偏远山区的贫困女性筹集卫生用品，呵护女性健康,云南省,济困救灾,2
七旬夫妇的苦苦守护,53439350142808585QW93491,2020/10/23,2021/4/21,七旬夫妻双双有病，带着16岁的孙子独自生活。,河南省,济困救灾,2
健康接力 爱心传递,53622321409995354LT79938,2020/10/23,2021/4/21,为患神经纤维瘤患者筹集治疗费用,河北省,疾病救助,2
三岁半女童身患肿瘤,53305973023967064HH18114,2020/10/23,2021/4/21,三岁半女童肿瘤反复转移，手术疤痕遍体。,河北省,疾病救助,2
关爱山村孤寡老人,53469798859784317AT43365,2020/10/23,2021/4/21,七旬老人独自艰难地生活,湖南省,济困救灾,2
夫妻苦救血癌女儿,53153523128065240OA13496,2020/10/23,2021/4/21,山东夫妻苦求二胎，八年生出女儿却患上血癌！,山东省,疾病救助,2
重症早产新生儿宝宝,53644069528795662NX54455,2020/10/23,2021/4/21,早产新生儿宝宝被确诊为13种重症，急需救助！,贵州省,疾病救助,2
为英雄留住希望,53849953939987066FB29960,2020/10/23,2021/4/21,为患白血病的小战士筹集医药费，帮助他早日战胜病魔,河北省,疾病救助,2
脊柱弯弯守护计划,53764573219943577YD73376,2020/8/14,2021/4/21,帮助遭受脊柱侧弯疾病折磨的儿童重获新生,全国范围,疾病救助,2
山西儿童素养教育,53578564388870121YZ66662,2018/6/13,2021/4/21,捐40元，为山西渴望学习知识的孩子点燃一根梦想的火柴。,山西省,教育助学,2
辛劳妈妈抗肿瘤,53977094197403452BL31811,2021/2/26,2021/4/20,妈妈患肿瘤，急需救助,河南省,疾病救助,2
没有收入也好想上学,53667161242868197DQ71864,2021/4/20,2021/4/20,为特殊家庭孩童解决食宿,内蒙古自治区,教育助学,2
爸癌症不可怕我陪你,53183597564440790AW86501,2021/2/26,2021/4/20,为患有肾癌的患者齐宏伟筹集治疗费用,吉林省,疾病救助,2
少年抗癌求生之路,53712959251611840VH10137,2021/3/4,2021/4/20,致力于帮助大病患者募集后期治疗费用,河北省,疾病救助,2
和血癌拼搏的美女,53211971289310117MF12077,2021/3/2,2021/4/20,为贫困白血病患者筹集医疗费用,河北省,疾病救助,2
助血癌少女重返校园,53680507828723531ON43281,2021/3/10,2021/4/20,致力于帮助白血病儿童患者募集后续费用,河北省,疾病救助,2
父亲给我第二次生命,53701351476613987KP18201,2021/3/17,2021/4/20,为患有白血病的阿志筹集后续治疗费用,全国范围,疾病救助,2
单亲爸爸撑起女儿命,53728759151847853RI21145,2021/2/5,2021/4/20,2岁宝宝被查出白血病，单亲父亲辞去工作撑起她的命,广西壮族自治区,疾病救助,2
肿瘤女孩咬牙坚强,53430644011814740TA16885,2020/12/24,2021/4/20,面对肿瘤，女孩艰难求医只为照顾残疾爸爸和患病妈妈,河北省,疾病救助,2
父亲为救子工地抢活,53544322237148236RS16502,2021/1/14,2021/4/20,蒙超患有极重型再生障碍性贫血，急需移植治疗费用，盼捐,北京市,疾病救助,2
小战士坚强抗白,53634849528146956DR21216,2021/3/8,2021/4/20,助六岁小天使，打败病魔,河北省,疾病救助,2
父母的爱是力量,53144864614389644PZ48932,2020/10/22,2021/4/20,为罕见病女孩身处援助之手,江苏省,疾病救助,2
生活难，遇爱子患癌,53269942929101873DI15041,2020/10/22,2021/4/20,马琦欢患急性白血病M2刚刚进仓，募集后续抗排异费用,北京市,疾病救助,2
急救需要肝移植裕恒,53634533632414577MI94755,2020/9/22,2021/4/20,裕恒患有先天性胆道闭锁，急需治疗费用，盼捐,江苏省,疾病救助,2
学霸少女血癌盼急救,53656095682873649EP40376,2020/10/22,2021/4/20,品学兼优的学子身患白血病，亟待社会救助。,河南省,疾病救助,2
9岁鸣鸣艰辛抗白路,53511764378030072PD85685,2020/10/22,2021/4/20,9岁男孩患白血病，渴望生命的他盼望救援,全国范围,疾病救助,2
七旬爷奶照顾残疾孙,53808844663254000QO30848,2020/10/22,2021/4/20,七旬爷爷奶奶带残疾孙子求医16年，家庭陷入困境盼帮助！,河南省,济困救灾,2
救救患乳腺癌的我,53318563842027709EO56368,2020/10/22,2021/4/20,农村大姐身患乳腺癌盼救援,全国范围,疾病救助,2
为爱携手健步同行,53293035435469785PP63780,2020/10/22,2021/4/20,全民健康运动，共筑爱心厦门。,福建省,其他,2
联心益助，梦想起航,53530532600879535TO65788,2020/10/22,2021/4/20,每一份爱心捐赠，都是让贫困家庭孩子接受教育的希望！,中西部地区,教育助学,2
决心高考却身患重病,53988641408655176VH47825,2020/10/22,2021/4/20,患者自幼立志改变家庭现状，却身患重疾。,河南省,疾病救助,2
拯救被抛弃癌症女,53540936822784484HR65304,2020/10/22,2021/4/20,38岁女子患乳腺癌被丈夫抛弃，为求生街头乞讨治疗费,河南省,疾病救助,2
战胜血癌重回校园,53343521440176428DX57025,2020/10/22,2021/4/20,他曾经健康、聪明，却确诊血癌，这个幼小的生命岌岌可危。,福建省,疾病救助,2
抗洪老兵为子求救,53791900650687553ZG30099,2020/10/22,2021/4/20,7岁的加灏突患再生障碍性贫血，急需救助。,河南省,疾病救助,2
为5岁血癌宝贝加油,53179582091947842KJ34239,2020/10/22,2021/4/20,白血病女孩溪溪治疗费告急，希望的到社会的帮助,天津市,疾病救助,2
六旬儿照顾百岁母,53355071694001732FP66001,2020/10/22,2021/4/20,老人自已伤疾缠身，百岁母亲也患有多种疾病急需救助,山西省,济困救灾,2
护生行善大爱有你,53453276575592189FQ37738,2020/10/22,2021/4/20,护生祈福，为流浪猫狗筹集粮食，让它们吃饱饭，活下去。,全国范围,自然保护,2
